"","V1","V2","V3","V4","V5","V6"
"1",0.562099029786342,0.24738596908104,0.44238371151678,0.442534996650492,0.37627745865689,0.840727564795641
"2",0.788782361847271,0.801469403626785,0.730490772852829,0.43181636573739,0.617708078263172,0.462152946771976
"3",0.26557816704091,0.817104613250122,0.560541913651939,0.424017874924311,0.206415245828296,0.355980292382883
"4",0.155066452808368,0.766129840062698,0.83819860364194,0.751229898881866,0.730600637054692,0.566057057544511
"5",0.424406824554317,0.697587062158156,0.651832021486635,0.699307910897924,0.246411003380936,0.634114553741179
"6",0.678984713795207,0.605546104834648,0.816264209482974,0.40969231714805,0.526123250160599,0.672091307954164
"7",0.363820028978478,0.262687024866386,0.258617800262369,0.377493657528268,0.67374629369642,0.674873380430974
"8",0.460429462956653,0.326233909085936,0.256386797579161,0.275271824986519,0.309735867292232,0.673264413416308
"9",0.394469427628365,0.764268907901676,0.712883739066155,0.243349966281249,0.27906375187131,0.763676842391258
"10",0.170168137960291,0.166973185012971,0.347034931694157,0.689612088152906,0.825933045731004,0.184757088591345
"11",0.155686883475631,0.810515285551703,0.204921624733058,0.666899907263151,0.519882456691858,0.504299565916726
"12",0.548425981078763,0.687599933324692,0.207332129976169,0.618421162624688,0.247855976713821,0.499018977545823
"13",0.163402624607785,0.78285500896691,0.599976340261443,0.746813959529779,0.500976496836326,0.45834460802353
"14",0.525279615152162,0.765448766458159,0.366124257956243,0.604626161384319,0.475212294167218,0.659798123956115
"15",0.624732283286906,0.798347023214291,0.434833582644118,0.510984550382321,0.819010536379336,0.83681741108303
"16",0.671408098883927,0.319318318902049,0.267215787708992,0.764398046975257,0.624031208100729,0.590459590581634
"17",0.836177151347588,0.183790382529376,0.358119698817376,0.505416551984303,0.138164522783831,0.708971414040153
"18",0.217902518773684,0.323278361176373,0.255305631480335,0.840713374967532,0.831841589321848,0.80782297969462
"19",0.214169250775206,0.720247730008947,0.775975257153157,0.384907386753475,0.209264695998126,0.363831880594371
"20",0.161081809806249,0.511985567601786,0.172847331658549,0.396947469256973,0.223599464834202,0.567199572867947
"21",0.260293165460462,0.266804226534208,0.279781069688732,0.798885758366203,0.461378339172807,0.728159256420874
"22",0.414465244137294,0.177327733445447,0.676370062971565,0.436954089709868,0.448072773886224,0.486320021973768
"23",0.530901540370968,0.747487331133569,0.358430982850492,0.803370631445199,0.270735843286229,0.735876951983431
"24",0.220033463362992,0.111149834868576,0.610933675109331,0.808656409669435,0.628692225275872,0.566994028237881
"25",0.804916468111565,0.586555196260335,0.193798471438155,0.776777943185919,0.629335988595461,0.546414532093642
"26",0.466038113277173,0.459453131098378,0.593997997117151,0.399268973652584,0.390865958541709,0.278532449756361
"27",0.53224108014279,0.614990706139787,0.356337272914359,0.626509240406022,0.674444048692472,0.197482283652838
"28",0.251700617687233,0.244211236914853,0.776793876898941,0.225591663029122,0.296267148519012,0.422578169281517
"29",0.565003563953641,0.345869543226824,0.146166941926039,0.190643352425036,0.340418075457448,0.480059368984696
"30",0.202490308857523,0.437161567347202,0.364638229938534,0.258163037927123,0.216368138394086,0.303141217392093
"31",0.570286641346912,0.601824808357982,0.70061337165519,0.401926104465344,0.164912845502142,0.606241882425034
"32",0.851922453082244,0.293095288202089,0.564129787303663,0.508757280385975,0.71590935457979,0.192078522450523
"33",0.198655600659394,0.588226773747553,0.348687177756568,0.654083335252246,0.311317543168552,0.357476337246286
"34",0.635164838482936,0.154141004691133,0.343162105103023,0.460716292033593,0.169995973487617,0.219095726425449
"35",0.452650304709639,0.402805071109207,0.365993167919184,0.188742482812144,0.171148463817546,0.164609851592065
"36",0.47534640280429,0.177376480181701,0.638600473484413,0.598867531080265,0.244799012490936,0.604937637231934
"37",0.825453532380983,0.737462294717863,0.221533767162434,0.175461696977805,0.185424134213167,0.240133099359383
"38",0.450015184886288,0.449898938327795,0.327710035939002,0.562895469981479,0.467576492917569,0.545061342433638
"39",0.71010372733511,0.710791695874805,0.245860522011373,0.521965018373216,0.293020534604167,0.298922609163138
"40",0.506092628274035,0.439651002867846,0.527016970035154,0.244758424812074,0.510516402963549,0.192547299223642
"41",0.790191872664572,0.266079700930044,0.829486044184615,0.51307315943817,0.430536698416807,0.339964549195099
"42",0.402240152263781,0.172032746599133,0.517256226009301,0.512436389763452,0.139463512246031,0.393605481542259
"43",0.266381227399843,0.314070496577614,0.831765853335227,0.197401355705302,0.372572075249472,0.210622750195131
"44",0.461496253923591,0.65719547519049,0.406504994945445,0.364786951744075,0.571906928991899,0.815792803588867
"45",0.381421889321723,0.736147543240416,0.377305501024084,0.558649928441814,0.158229390460067,0.757051212760077
"46",0.492330698641405,0.493843872762906,0.179214026524608,0.545615285887461,0.433328035709138,0.87828885630394
"47",0.315460562540994,0.865769578257343,0.610339156408096,0.348588709387463,0.613025027769307,0.543854913489272
"48",0.338274361484606,0.663804420877093,0.223165510142532,0.459051661382041,0.168521824121863,0.412502693485391
"49",0.17319674745528,0.16251953676017,0.244979630657937,0.435636016961265,0.665072222621879,0.332872635705319
"50",0.793780114934004,0.854154696282155,0.191257067360527,0.264952963047894,0.743450923238571,0.853625778876711
"51",0.811707385647111,0.543044238894712,0.222600149337125,0.166604820609714,0.612516630677429,0.338122558572174
"52",0.805311601512212,0.264736873229112,0.330473631160101,0.620087284687984,0.863537832099556,0.276953159840312
"53",0.138098269118772,0.675638615287685,0.491957601911776,0.363391136604284,0.863110343310672,0.514142782307696
"54",0.692718398480288,0.775696053230747,0.197612331830043,0.606677182443595,0.45283551010862,0.830008760284943
"55",0.15337920059287,0.724593762637426,0.43197196394337,0.656932133937798,0.735258493864521,0.491317422152963
"56",0.623526842459571,0.138489859933111,0.158428337461393,0.475312131425055,0.29555683194062,0.850986900801227
"57",0.290942194006639,0.409045952334379,0.820214950946858,0.336630531482942,0.743299403340789,0.790960357027594
"58",0.381769217055601,0.796662492676405,0.252396662239218,0.417277724835246,0.651747476190406,0.164311674534731
"59",0.657356064156396,0.475109633560991,0.650299898836451,0.226383876830339,0.424477079484767,0.324920541262875
"60",0.540785608117701,0.63770883607942,0.418249526697056,0.495123975635506,0.273520197439007,0.371275795421175
"61",0.574405541004613,0.741824979197389,0.193351021295025,0.382373438864558,0.198309789069695,0.612989538101945
"62",0.532882655878319,0.392531638505015,0.593262858953327,0.381316197007895,0.575423647563439,0.362279606377861
