"","V1","V2","V3","V4"
"1",0.303391384471674,0.390822675004601,0.113404888304882,0.340160547832493
"2",0.426843996575102,0.18342551981518,0.190660280728247,0.119009951572865
"3",0.849506281784736,0.857333379877731,0.584463209258858,0.446787538364064
"4",0.850269943966996,0.420948182161897,0.352534645429347,0.907287351367529
"5",0.453240182495676,0.466023619055748,0.635496397308074,0.807160746011883
"6",0.24448765132064,0.334804252634756,0.827761125673074,0.811008218514733
"7",0.82343864838127,0.241054063943215,0.163956094618887,0.653301800163463
"8",0.296724912004545,0.589568632968701,0.410816728142556,0.300945732984226
"9",0.466719963049516,0.577016416680533,0.333271698249038,0.754925544759259
"10",0.693340626058169,0.369503947728314,0.878043953631539,0.879821908703074
"11",0.870642669010907,0.69978949471144,0.192313109273091,0.706201078126673
"12",0.566312594173476,0.414303096647374,0.175630118460394,0.695662388985977
"13",0.730234381146729,0.340492182082962,0.228706194966566,0.753375064467546
"14",0.72216634219978,0.319648945698049,0.491271044050809,0.826869437682442
"15",0.784219271840993,0.842651183790993,0.425028412579559,0.178239275220316
"16",0.916042179972399,0.819156971075106,0.604013628835324,0.709210415078793
"17",0.396658253125381,0.715478874096181,0.107185961872805,0.62095488789957
"18",0.695133551983163,0.193525196995586,0.369589415610302,0.604018326723482
"19",0.361800522740465,0.325663685145788,0.122364828301128,0.283471578966826
"20",0.685713586308528,0.195053715975489,0.143737138993572,0.455255959746893
"21",0.115104777667671,0.823883743160404,0.86501926595252,0.371363794577774
"22",0.845346929855179,0.861338887493592,0.664641055686399,0.572919816166162
"23",0.482791651873849,0.226316695778165,0.810730941089801,0.492556157400366
"24",0.271072700722143,0.8785317483088,0.508424672016408,0.891445134018082
"25",0.428062428929377,0.541908093423583,0.710843896638136,0.112729976527393
"26",0.122635908222292,0.838791749636643,0.511157192509621,0.170708169905003
"27",0.177416906012688,0.524851505369414,0.20313075456582,0.168162349432707
"28",0.58289459751267,0.515227801589761,0.151426131377462,0.274433622560464
"29",0.127265426452737,0.684178095558193,0.146726200074423,0.475723219486885
"30",0.511331223674119,0.160538533604704,0.506153138855007,0.76588185214065
"31",0.782179529914632,0.228184287545737,0.447110152642243,0.106557621596381
"32",0.156288484003395,0.483493219909724,0.72000642904453,0.140897158206906
"33",0.192712892701384,0.158156602212228,0.844990805256646,0.143410622283816
"34",0.26926665621018,0.221591936219484,0.49550246665813,0.76145585883595
"35",0.908315380580723,0.149467014370952,0.814326501539443,0.908194042180199
"36",0.507019144917373,0.568496042913292,0.739745133568533,0.295850042705424
"37",0.753550667779054,0.758463460824452,0.589442222751211,0.437334819810465
"38",0.409490858127363,0.141966434470844,0.195323217065539,0.577960590910166
"39",0.852335687322076,0.360542474957183,0.675198695559986,0.770776770272758
"40",0.28827818672033,0.696566734577063,0.498950939409435,0.434362390866037
"41",0.658065692103468,0.873805733552668,0.521873531899415,0.200096197519917
"42",0.767234319097828,0.869158227927983,0.110000123491976,0.586099800416268
"43",0.133861924936529,0.497216662996449,0.479493335573003,0.117140797690954
"44",0.158906601852737,0.21305920505384,0.536364259982947,0.543113209133036
"45",0.323571018459741,0.582027682083193,0.89955095269205,0.582370730445255
"46",0.407493200306781,0.385133207035717,0.787957559092902,0.381993975023739
"47",0.529786164379213,0.171048312706873,0.542346610600129,0.555980162544642
"48",0.707949865228962,0.147116333511658,0.405984410678502,0.470330985061359
"49",0.800513414349873,0.131235160372686,0.838405851425603,0.162280408468097
"50",0.666220926566981,0.533314914945513,0.557446972238366,0.56217585869506
"51",0.700793368916027,0.743133737700526,0.642472243403085,0.717983456513379
"52",0.340127697812393,0.744603537322488,0.87532267943956,0.758111008530017
"53",0.705105355168693,0.356848426314537,0.869724163617007,0.281905113105197
"54",0.294089392371941,0.537789138256572,0.631640659153461,0.33741213333467
"55",0.82446793580614,0.557215875914786,0.582529791179113,0.850268135779537
"56",0.680100681767333,0.728370313024148,0.764401036509313,0.188571288640145
