"","V1","V2","V3","V4","V5","V6"
"1",0.28115882934498,0.276576495049521,0.364286777703091,0.466149788906332,0.327428885874494,0.691144600835396
"2",0.467052431936221,0.673587992973626,0.419188203936986,0.811908275481158,0.29568321587091,0.329086194064779
"3",0.591643403675795,0.702628693054042,0.634411730843519,0.481171637096365,0.55900542564108,0.671195274490553
"4",0.376810589772261,0.633271692540341,0.374419330334834,0.801093101085862,0.184403341114909,0.239400848390069
"5",0.463719270578586,0.577737768366157,0.645859218251814,0.666259205872969,0.762646804191948,0.251290050764025
"6",0.347304757234718,0.487115057823636,0.631982528861845,0.676555664568829,0.522735376456209,0.183743253472106
"7",0.25028108329551,0.47602085531534,0.622430011304483,0.820778033569998,0.422855373842176,0.702626105883004
"8",0.189107091216526,0.603441985087702,0.705554322464159,0.252893279494407,0.677672509993815,0.393953568860112
"9",0.723666475760207,0.515870529345702,0.314212308120526,0.495047810422257,0.799756259840603,0.70606599922486
"10",0.209711727733569,0.542453965178768,0.408254785905204,0.15652693818983,0.573731168201581,0.393196986038626
"11",0.169700082046911,0.418613246283106,0.688879683333992,0.318322447600852,0.289265464340958,0.536346989778879
"12",0.216961656319909,0.326153776583572,0.706789627330533,0.606168883188317,0.798184379613182,0.197720110067166
"13",0.24560180569184,0.353901053459461,0.662860941664937,0.307390398908562,0.240568512046399,0.221647547148168
"14",0.456366206480113,0.486346963656057,0.47691147860256,0.295977855745005,0.189435759757568,0.545475524663149
"15",0.629735567513077,0.259698619406748,0.886566782689188,0.616447432457547,0.318498404946877,0.656090872434434
"16",0.623921344626773,0.191174086742103,0.18722690948906,0.457039785121645,0.540877077116941,0.863438982893325
"17",0.672145102986445,0.565058956250238,0.715423011099532,0.225748322063979,0.341714676937942,0.507949094528255
"18",0.819394303987113,0.638050359966001,0.318967357705114,0.76509988656966,0.715233192213733,0.862609100624686
"19",0.363416284747267,0.786939958817869,0.830284223542161,0.23865445378935,0.808258977757068,0.606772673551847
"20",0.55766073060222,0.685264805210366,0.199862514523168,0.764944420413813,0.609634272684343,0.752165475847044
"21",0.537410626492929,0.183866514764571,0.398646301072634,0.255533808158943,0.153821686142668,0.664286677158671
"22",0.801855182703972,0.846462476372253,0.412853179804515,0.831674744669193,0.561742721486371,0.758320784994867
"23",0.766088624323796,0.322403760135251,0.812410050649196,0.286680166389948,0.8511578579864,0.819309570740443
"24",0.745601008107575,0.707675325714517,0.56428134403696,0.818703672505217,0.688706415646787,0.494160341566506
"25",0.601027338954154,0.781099057436998,0.736551075666212,0.285906588429352,0.661879942205269,0.814290471896141
"26",0.362619738539215,0.352122827393857,0.433232020197126,0.558210424979916,0.581936886423888,0.673099691191843
"27",0.531707594646917,0.426862171357498,0.435969879840656,0.815143034710394,0.705211414752994,0.627727206710648
"28",0.213621874355789,0.329098564768986,0.804291310268066,0.444812068697453,0.128743995061765,0.633115900648991
"29",0.17534588070858,0.653246837247473,0.189898689022132,0.732503195120177,0.868171903487528,0.2473437277216
"30",0.314060151013158,0.271739103035458,0.459926840454185,0.224398116822122,0.735921498011642,0.405801115994885
"31",0.179734167417434,0.704699504110419,0.657356197626019,0.698120395477551,0.619434270219256,0.735469163155261
"32",0.670948095107451,0.218702356490539,0.449166109612367,0.666838820722187,0.720208241294992,0.485606635624232
"33",0.475151892764649,0.630620032464697,0.210676689406779,0.386148916583043,0.177453578790495,0.745730438429552
"34",0.210498580079293,0.252422377315427,0.279123462948094,0.15999261584909,0.220795122155299,0.610160052748009
"35",0.738307108050988,0.156960012950779,0.780570776133876,0.177427179078416,0.554113914471042,0.132038549078861
"36",0.542384799111169,0.646357307382471,0.445773647657673,0.134527619914928,0.495381033668139,0.371388492179491
"37",0.390603954568117,0.392044686593581,0.86157946450597,0.728650984986064,0.170589619916088,0.59400987083752
"38",0.235591335372689,0.416351396191555,0.571459725543391,0.433479611133613,0.852240752248714,0.747163352122298
"39",0.761953740178918,0.502288181853558,0.829924396954787,0.634706368651241,0.672747600689375,0.491513413333644
"40",0.449042458496988,0.36538091912788,0.785606750913042,0.50948815652829,0.354460363480806,0.463206309002126
"41",0.323912644016091,0.195157713172957,0.693420657218667,0.743556081313485,0.523891924330189,0.206618959868404
"42",0.583143907546376,0.495958614429692,0.640839332575755,0.254202238589448,0.891715067866414,0.196006857381047
"43",0.74793972605723,0.183075030472052,0.495481060689781,0.7932418896611,0.322250353807273,0.397121155846398
"44",0.232829758726293,0.601794057626976,0.439826533555364,0.486750858762146,0.897991522648372,0.236383401543135
"45",0.693585949613092,0.606578986843039,0.292941321432202,0.441784040946513,0.304098194364148,0.307987790524882
"46",0.409927949954678,0.724159366934715,0.69961924709108,0.604917800012821,0.343553607310945,0.193036375364754
"47",0.154902074245038,0.207234280364355,0.867678948459992,0.218036023916987,0.62646417413683,0.778199275558194
"48",0.234432340042743,0.734820676617091,0.795378135003072,0.111843889870603,0.40959023642703,0.373868618739846
"49",0.440697559916492,0.412661833589276,0.234253226880295,0.162691440874866,0.748558872637028,0.525471848516026
"50",0.317763415716666,0.385544717503556,0.304790060243492,0.399150292791892,0.270671296424698,0.464196953217421
"51",0.123114725818935,0.11346725207249,0.72936660262174,0.69834597164959,0.817384833601536,0.678765898353886
"52",0.767475268007256,0.494974787283378,0.28272114995867,0.827171060290808,0.801690093860573,0.310537404934876
"53",0.451339911159594,0.588682587639196,0.671024588323198,0.631445722300171,0.436512063833652,0.430739446796166
"54",0.509619644567914,0.802386395256423,0.141548960067642,0.711062001300743,0.845221650744788,0.215478070355797
"55",0.20763818741388,0.661378899240711,0.757330920057915,0.4369225696517,0.073399992849833,0.466444118563474
"56",0.262571975650499,0.713234463078746,0.248784501974781,0.789991031032987,0.738437805176557,0.568828807645089
"57",0.220806888062507,0.120780459522502,0.681557285242404,0.364450041621846,0.834510143430671,0.749513012757913
"58",0.699110244239758,0.526784433273133,0.233118860989343,0.40670251941774,0.669261492495425,0.208113992318589
"59",0.761640660695654,0.679324464821645,0.498322181055555,0.328298339477818,0.438316342307565,0.846642797979293
"60",0.79624621886566,0.501400492553754,0.621182079425392,0.337431700518355,0.107795927927752,0.585735575169092
"61",0.714817400174992,0.68744224782063,0.697276723990217,0.611760394140923,0.870635442711646,0.591755586592092
"62",0.790385594704421,0.659674904359272,0.326210419605874,0.523803513916597,0.56753997081425,0.638556707043123
"63",0.81686035923621,0.891888486829121,0.470980742803076,0.276519732554055,0.478017053677856,0.135783456489832
"64",0.178198389098203,0.156406415183252,0.144511153912172,0.775934572572587,0.334363162086811,0.836380315589486
"65",0.788729093378254,0.344660335563046,0.215006994805687,0.422627010664825,0.191547200933564,0.647528164730174
"66",0.3035407244612,0.174523829466198,0.864374520767014,0.761071718957974,0.245909456008036,0.349082495107626
"67",0.864182142179925,0.284723491120385,0.629363308983545,0.538041443637727,0.571809727255022,0.436102474646565
"68",0.384199016938995,0.535252509592101,0.299834195259027,0.520241694883831,0.381424832804284,0.20413998753919
"69",0.851863910368799,0.351264006568041,0.789544365029239,0.1310317099172,0.205320713971353,0.421029120309201
"70",0.701641851532428,0.548280821071627,0.719401914974054,0.519472096516984,0.49452849440199,0.179977073544869
"71",0.283693788976331,0.368225223166325,0.180937625828665,0.202499508887219,0.431874689349982,0.838406198235073
"72",0.667803522400791,0.223621139627649,0.743483424008979,0.384377257620605,0.298837530969953,0.328013572841107
"73",0.427025493768354,0.281580941119464,0.203106921447131,0.68559534260033,0.82209112453352,0.874485082153309
"74",0.418252607012788,0.297926447311571,0.68802629093756,0.8530130378933,0.792836216227152,0.736777684505796
"75",0.64353297124384,0.432581186429597,0.493425153793069,0.113886201856658,0.447529590834165,0.573412914216751
"76",0.149060832232159,0.813791296068424,0.603726553621624,0.658609596481547,0.783617988390615,0.283377375906178
"77",0.22383679874319,0.132051968009134,0.290546952530276,0.660653595765276,0.428401868586273,0.242490038203541
"78",0.480005159590316,0.694963589624191,0.565805300855621,0.752609732252313,0.119868231764607,0.27739955160146
"79",0.549220564130228,0.705024687291201,0.79218421584034,0.333149318742799,0.249431077618307,0.318700272100978
"80",0.172077645144115,0.128613234125854,0.194814069935819,0.180147284272825,0.639028901339431,0.324888294271659
