"","V1","V2","V3","V4","V5"
"1",0.642463611285668,0.762330250253435,0.791266469257884,0.240083381286822,0.632075795668177
"2",0.466835694382433,0.317376236064825,0.240903248096351,0.577326708350796,0.411209826698061
"3",0.774440915900283,0.834767230203841,0.362034165566321,0.603700947814621,0.171456344710663
"4",0.486855509871617,0.248182817342225,0.275405231020413,0.43632557640085,0.315066989593674
"5",0.256525926859584,0.727527823929209,0.819460078254808,0.550958612876013,0.403762818489224
"6",0.207398590884637,0.686455132358242,0.794192055724561,0.328401740934234,0.151838369330857
"7",0.669443638296798,0.53811509172665,0.43008764798101,0.135198365110904,0.747249016932677
"8",0.127122591754887,0.772773345845286,0.5345304027698,0.174051898769103,0.260440500385128
"9",0.147041849759873,0.263131233265623,0.186194504534826,0.34225395127153,0.641696764766239
"10",0.851240760975517,0.753981784166768,0.422236989696976,0.686639832229354,0.555795827255119
"11",0.635549027017318,0.331741883094423,0.822802019455936,0.434658073593397,0.248887774456758
"12",0.145772976655047,0.353233984871302,0.380835883454885,0.285322351826355,0.838181127950549
"13",0.50871500634728,0.338776178205851,0.467414921498392,0.614123504725751,0.294628309465945
"14",0.189428226985503,0.441428409762681,0.270876596082002,0.668230357495602,0.313756838700268
"15",0.526607649402227,0.394313235214446,0.348628077701665,0.322150065382477,0.383266097025014
"16",0.776217244381085,0.805066236132756,0.567001658748835,0.801003067854326,0.427385530266911
"17",0.259504027483519,0.783181649241131,0.730229613604955,0.50872721667029,0.729419181644451
"18",0.641858213936444,0.628812293702271,0.746746542977169,0.291809106274042,0.374915199406445
"19",0.222948100973386,0.724959445973393,0.324121891701594,0.585399465018418,0.26512437311979
"20",0.811953625886235,0.6735394624318,0.564853789368644,0.254276349269785,0.804580132716335
"21",0.804499833866954,0.584304613669869,0.551754860280082,0.225915168585721,0.142428929303773
"22",0.212834721531253,0.195469667556696,0.394979461926967,0.401473885830492,0.500156395937782
"23",0.407791147816461,0.101765184651595,0.556118247096892,0.320840993177146,0.863764826711267
"24",0.515739166852552,0.563379697477445,0.453287916193716,0.776209636085667,0.773669318936765
"25",0.36423530009063,0.322599026066717,0.193520768985152,0.349236843818333,0.449413997205906
"26",0.224923889097758,0.695586015106645,0.33768252368737,0.234010868185665,0.645226288520265
"27",0.263456140977796,0.211971909436863,0.122258255320601,0.537766357193235,0.774324426763225
"28",0.647624572815839,0.590723611746915,0.655329676157329,0.743914053314365,0.739894349817187
